,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,factor,mapped_gene
19,prerank,KRAS Signaling Dn,-0.505179223344299,-1.0391823672965996,0.47619047619047616,0.9238095238095239,1.0,5/38,5.70%,PNMT;TFAP2B;BTG2;CKM;RSAD2,57,LHX1
20,prerank,Fatty Acid Metabolism,-0.5141626598179334,-1.0129647799079882,0.5098039215686274,0.9272727272727272,1.0,9/34,8.90%,MDH2;REEP6;GABARAPL1;LGALS1;HSP90AA1;PPARA;XIST;LDHA;FASN,57,LHX1
21,prerank,Hypoxia,-0.43671603546007937,-1.0097077814250577,0.423728813559322,0.8603174603174604,1.0,16/78,5.56%,ANXA2;BNIP3L;UGP2;PPP1R15A;HOXB9;GAPDH;NAGK;PNRC1;BHLHE40;IER3;CDKN1C;INHA;SDC2;TES;MYH9;KLF6,57,LHX1
22,prerank,Complement,-0.4467238437648146,-1.0005687055967365,0.4423076923076923,0.8263736263736264,1.0,17/66,12.00%,CLU;APOC1;SERPING1;HSPA1A;FCER1G;ANXA5;CEBPB;LAMP2;C3;CTSC;IRF1;GNAI2;CPQ;ITGAM;HSPA5;LCP2;CFH,57,LHX1
23,prerank,Apical Junction,-0.43969303451270647,-0.9681656054509431,0.43137254901960786,0.8551020408163265,1.0,13/57,9.68%,ACTG1;RAC2;ZYX;CAP1;CNN2;CLDN6;ARHGEF6;MYH9;MYL9;ICAM4;GNAI2;PTPRC;LIMA1,57,LHX1
24,prerank,mTORC1 Signaling,0.48031092536711517,0.965927434762151,0.5,1.0,1.0,15/49,7.50%,ENO1;SDF2L1;CALR;GLRX;PLK1;FADS1;RIT1;HSP90B1;DDIT3;SQLE;TRIB3;DAPP1;CDKN1A;CORO1A;RRM2,57,LHX1
25,prerank,p53 Pathway,0.43583745120120126,0.9629763839813453,0.5098039215686274,1.0,1.0,12/66,6.40%,PCNA;S100A4;TXNIP;S100A10;MKNK2;CCND3;GADD45A;STOM;DDIT3;TRIB3;ABAT;CDKN1A,57,LHX1
26,prerank,Reactive Oxygen Species Pathway,0.5232681544935562,0.9623800370106416,0.5625,1.0,1.0,4/15,1.62%,FTL;PRDX4;CDKN2D;GLRX,57,LHX1
27,prerank,Estrogen Response Early,-0.442921873789743,-0.9610898734130726,0.5681818181818182,0.8152380952380952,1.0,23/58,16.84%,HES1;BLVRB;KRT18;BHLHE40;RRP12;TFF3;TUBB2B;IGFBP4;FASN;CISH;ALDH3B1;KRT8;PTGES;PRSS23;SCNN1A;PMAIP1;CLIC3;IL6ST;ABLIM1;MPPED2;SLC24A3;FOS;ELF3,57,LHX1
28,prerank,Myogenesis,-0.4190993951391255,-0.9287682528256799,0.5454545454545454,0.8369047619047618,1.0,10/68,6.62%,EIF4A2;CLU;PTP4A3;CKM;CRYAB;BHLHE40;HRC;MEF2C;MYH9;GSN,57,LHX1
29,prerank,IL-2/STAT5 Signaling,0.41357014288627886,0.9172263094064775,0.5818181818181818,1.0,1.0,19/72,13.00%,MAPKAPK2;MYC;CAPG;CCND3;BCL2L1;SOCS2;GADD45B;TNFSF10;CD48;IFITM3;ALCAM;RABGAP1L;SCN9A;F2RL2;FLT3LG;PIM1;CDCP1;PLPP1;SOCS1,57,LHX1
30,prerank,IL-6/JAK/STAT3 Signaling,-0.44560555431636145,-0.9131229448585007,0.5454545454545454,0.8285714285714286,1.0,5/39,8.60%,CD9;LTB;SOCS3;IRF1;IL10RB,57,LHX1
31,prerank,Pperoxisome,0.5100682595012342,0.9040814453686827,0.6491228070175439,1.0,1.0,7/16,13.02%,FADS1;IDH2;PRDX5;MVP;HSD17B4;HMGCL;ACSL1,57,LHX1
32,prerank,Unfolded Protein Response,-0.5118965064149115,-0.8948731879432696,0.6545454545454545,0.8227513227513227,1.0,8/16,10.94%,EIF4A2;WIPI1;NPM1;ATF4;CEBPB;DDIT4;CCL2;HSPA5,57,LHX1
33,prerank,Androgen Response,0.47432717875830177,0.893673060610543,0.75,1.0,1.0,7/29,4.74%,IQGAP2;PA2G4;TNFAIP8;FADS1;SGK1;CCND3;B4GALT1,57,LHX1
34,prerank,Myc Targets V2,0.536832343397241,0.8927796004457023,0.6086956521739131,0.9933483252455911,1.0,4/8,4.02%,PA2G4;PLK1;MYC;PHB,57,LHX1
35,prerank,Glycolysis,0.41882513189542886,0.890518189961448,0.5740740740740741,0.9416498993963783,1.0,6/40,4.74%,STMN1;ENO1;GLRX;CENPA;PKM;B4GALT1,57,LHX1
36,prerank,Interferon Alpha Response,-0.4536621320172753,-0.8799984470697463,0.7209302325581395,0.8165413533834587,1.0,11/45,9.60%,ISG15;B2M;HLA-C;IFITM2;RSAD2;CD47;BST2;HELZ2;IRF1;IFI30;LY6E,57,LHX1
37,prerank,Xenobiotic Metabolism,0.38317133818756677,0.8560754820844951,0.74,0.9697341946415335,1.0,8/53,6.94%,MT2A;PGD;DDAH2;GAD1;TKFC;GCNT2;SLC46A3;HES6,57,LHX1
38,prerank,Bile Acid Metabolism,0.44550121511041907,0.8513261347352069,0.717391304347826,0.9353722334004023,1.0,9/26,15.76%,FADS1;IDH2;PRDX5;OPTN;HSD17B4;ACSL1;CYP27A1;ABCA5;ACSL5,57,LHX1
39,prerank,Mitotic Spindle,0.4159297755193842,0.8412548167694482,0.7291666666666666,0.9137491616364856,1.0,8/34,8.12%,AKAP13;CENPF;PLK1;CCNB2;CENPE;BIRC5;PRC1;SMC4,57,LHX1
40,prerank,Allograft Rejection,-0.3670323931155838,-0.8291080427208053,0.7755102040816326,0.8909523809523809,1.0,12/86,9.92%,CD7;B2M;LTB;NPM1;RPL3L;RPS3A;CD47;FLNA;ICOSLG;PTPRC;TAPBP;CCL2,57,LHX1
41,prerank,Apoptosis,0.3752374868029326,0.8262910581652648,0.7857142857142857,0.9026522773001646,1.0,16/68,8.46%,HMGB2;TXNIP;HSPB1;SLC20A1;BCL2L1;GADD45A;DDIT3;GADD45B;TNFSF10;DNAJA1;CDKN1A;TNFRSF12A;IFITM3;FEZ1;CASP4;PRF1,57,LHX1
42,prerank,Oxidative Phosphorylation,-0.48484525503210535,-0.825979508612123,0.6818181818181818,0.853514739229025,1.0,6/11,8.48%,MDH2;MGST3;ALAS1;ATP6V0E1;LDHB;LDHA,57,LHX1
43,prerank,UV Response Up,0.4050295479557498,0.8148400737383696,0.7692307692307693,0.8911556294287465,1.0,9/45,10.20%,DDX21;GAL;KCNH2;CCND3;DNAJA1;NR4A1;ICAM1;IGFBP2;NFKBIA,57,LHX1
44,prerank,DNA Repair,0.48378763933163266,0.7858561223400587,0.7446808510638298,0.9072099262240106,1.0,4/15,3.56%,PCNA;MPC2;COX17;NME1,57,LHX1
45,prerank,UV Response Dn,0.3869899624286554,0.7691131323782886,0.8333333333333334,0.9010543259557344,1.0,5/33,4.50%,PRKAR2B;MT1E;MYC;DAB2;MAP1B,57,LHX1
46,prerank,Interferon Gamma Response,-0.3434091710896197,-0.7665937914502219,0.9375,0.9095238095238095,1.0,20/84,12.24%,ISG15;VAMP8;B2M;SERPING1;SOD2;IFITM2;RSAD2;HLA-B;SOCS3;BST2;HELZ2;IRF1;IFI30;TAPBP;LY6E;CCL2;VAMP5;LCP2;CFH;ISG20,57,LHX1
47,prerank,TGF-beta Signaling,-0.4266307853976048,-0.7578585110616811,0.8043478260869565,0.8824016563146998,1.0,6/17,10.46%,PPP1R15A;JUNB;ID2;CDKN1C;CTNNB1;ID3,57,LHX1
48,prerank,Inflammatory Response,0.31164708554205334,0.7163954227078013,1.0,0.9287726358148893,1.0,19/80,15.56%,MYC;SLC31A2;TNFSF10;CD48;AXL;CDKN1A;PLAUR;CD70;ADM;ICAM1;NFKBIA;CSF3R;RGS16;GPR132;PTGIR;TIMP1;IRF7;EMP3;MEP1A,57,LHX1
0,prerank,heme Metabolism,0.7040364702244031,1.507575803102567,0.03225806451612903,0.2837573385518591,0.24,22/55,9.30%,GYPB;HBD;GYPA;PRDX2;KLF1;YPEL5;SLC25A37;LMO2;MYL4;MGST3;CLCN3;ICAM4;HAGH;BTG2;DMTN;CCND3;GYPE;LRP10;ACP5;UCP2;LAMP2;AHSP,58,LYL1
1,prerank,E2F Targets,-0.6719535371058194,-1.4271396427940066,0.030303030303030304,0.5387131952017449,0.41,28/44,6.62%,CKS1B;DEK;TOP2A;UBE2S;BIRC5;HMGB2;CKS2;KIF2C;TUBB;RANBP1;CDC20;HELLS;PLK1;SPC25;CDKN2C;EXOSC8;STMN1;TK1;RAN;MKI67;TFRC;CDKN1A;NME1;PA2G4;CDCA8;PTTG1;AURKA;DLGAP5,58,LYL1
2,prerank,G2-M Checkpoint,-0.6590770697453852,-1.4184429515624817,0.0,0.3004362050163577,0.45,20/42,4.30%,CKS1B;HSPA8;TOP2A;UBE2S;BIRC5;CKS2;CENPA;KIF2C;CENPF;GINS2;CDC20;PLK1;ATF5;CDC45;CDKN2C;STMN1;HMGN2;MKI67;MT2A;TPX2,58,LYL1
3,prerank,IL-6/JAK/STAT3 Signaling,0.691039647412409,1.3658950889680488,0.04838709677419355,0.8414872798434442,0.82,7/39,8.64%,PIM1;IL6ST;CSF3R;IL10RB;IRF1;IL17RA;SOCS3,58,LYL1
4,prerank,Adipogenesis,0.6864360759782332,1.3104118962653963,0.08695652173913043,0.8284409654272668,0.87,12/34,12.34%,APOE;MDH2;MGST3;APLP2;REEP6;NABP1;STOM;TKT;SNCG;UCP2;CCNG2;ABCA1,58,LYL1
5,prerank,Pancreas Beta Cells,0.8931513300500445,1.3002503562617282,0.016666666666666666,0.6580234833659491,0.9,1/8,2.32%,LMO2,58,LYL1
6,prerank,Complement,0.6064261297038835,1.2786827815480808,0.10294117647058823,0.649706457925636,0.95,16/66,9.00%,PIM1;CPQ;CD55;MSRB1;FCER1G;CFH;S100A13;SERPING1;ANXA5;PSMB9;CTSC;IRF1;CTSS;CD59;LAMP2;HSPA1A,58,LYL1
7,prerank,Androgen Response,0.6181680294736721,1.231806631788766,0.18461538461538463,0.7958251793868232,0.99,10/29,8.82%,KRT8;FADS1;MYL12A;B2M;SEC24D;PTK2B;TNFAIP8;CCND3;HSD17B14;TSC22D1,58,LYL1
8,prerank,IL-2/STAT5 Signaling,0.5727853756570898,1.215029902832729,0.1044776119402985,0.7436399217221135,0.99,13/72,5.64%,PIM1;CAPG;CISH;ODC1;CDKN1C;SOCS2;GABARAPL1;ADAM19;S100A1;CCND3;GADD45B;BCL2L1;MYC,58,LYL1
9,prerank,Allograft Rejection,0.5383925572573205,1.209773959459115,0.14705882352941177,0.6763698630136986,0.99,17/86,13.86%,CAPG;CD7;PRKCB;B2M;NPM1;TAPBP;SRGN;CCND3;CTSS;BCL3;HLA-E;TAP1;TIMP1;TGFB1;CD3D;CD74;CCL22,58,LYL1
10,prerank,Fatty Acid Metabolism,0.6537201805352387,1.2032378714896286,0.1896551724137931,0.6360078277886497,0.99,10/34,6.06%,FASN;PSME1;ODC1;GLUL;HMGCL;MDH2;GABARAPL1;HSD17B4;REEP6;ACAT2,58,LYL1
11,prerank,Coagulation,0.5816418707821267,1.174197544590789,0.18840579710144928,0.6829745596868885,0.99,13/50,11.98%,CPQ;CFD;PROS1;CFH;S100A1;GSN;S100A13;SERPING1;LAMP2;ANXA1;HPN;TIMP1;THBS1,58,LYL1
12,prerank,Myc Targets V1,-0.5672868270995677,-1.1646736268539255,0.2631578947368421,1.0,0.96,15/31,6.14%,DEK;SRSF3;LDHA;RANBP1;CDC20;SRSF7;CDC45;DDX21;RPS6;RAN;C1QBP;RPL14;PSMA4;NME1;PA2G4,58,LYL1
13,prerank,Interferon Alpha Response,0.5552531813684215,1.132205819359911,0.24074074074074073,0.7578722647215798,1.0,17/45,15.04%,PSME1;LY6E;B2M;GMPR;CMPK2;PSMB9;UBA7;IRF1;LGALS3BP;PSMB8;TAP1;NCOA7;ISG15;CD74;CCRL2;IFI30;TXNIP,58,LYL1
14,prerank,Angiogenesis,0.7352604326693192,1.1243658267290864,0.3392857142857143,0.7142857142857142,1.0,4/14,16.22%,S100A4;PRG2;TIMP1;MSX1,58,LYL1
15,prerank,Protein Secretion,0.6638159855212344,1.1146481171187221,0.31746031746031744,0.6932108986903508,1.0,10/15,12.34%,ANP32E;CLCN3;SEC24D;DST;CTSC;CD63;CLTA;LAMP2;CLN5;ABCA1,58,LYL1
16,prerank,Apical Junction,-0.45475636681129217,-1.0870120071844191,0.1724137931034483,1.0,0.98,11/57,5.66%,RAC2;ACTB;MSN;CD99;ARHGEF6;ZYX;GNAI2;LIMA1;MDK;ICAM1;SKAP2,58,LYL1
17,prerank,Cholesterol Homeostasis,0.5849672938913256,1.0866845537569734,0.3333333333333333,0.7352530053117137,1.0,10/25,12.42%,FASN;ACTG1;ANXA5;ACAT2;TP53INP1;SQLE;TM7SF2;PNRC1;LGALS3;S100A11,58,LYL1
18,prerank,Glycolysis,-0.5030743459117621,-1.0821854262967527,0.2972972972972973,1.0,0.99,10/40,7.16%,LDHA;ENO1;CENPA;DSC2;STMN1;PYGL;GMPPA;GLRX;AURKA;IER3,58,LYL1
19,prerank,Estrogen Response Early,0.5369115857688911,1.0779157998176907,0.30357142857142855,0.7097195042400521,1.0,9/58,8.24%,FASN;KRT8;CISH;IL6ST;TUBB2B;KLF10;MYC;IGFBP4;CLDN7,58,LYL1
20,prerank,Inflammatory Response,0.47083264362416366,1.0689801992901797,0.34782608695652173,0.6916585127201565,1.0,20/80,14.64%,LY6E;CD55;CSF3R;TAPBP;ICAM4;BTG2;EMP3;MYC;IRF1;CD82;HPN;PTPRE;TIMP1;ABCA1;AXL;CD70;CCRL2;CCL22;SLAMF1;GPR183,58,LYL1
21,prerank,mTORC1 Signaling,-0.4790831978683745,-1.0670267983194242,0.3055555555555556,1.0,1.0,19/49,6.64%,LDHA;ENO1;MLLT11;BHLHE40;SQSTM1;PLK1;RIT1;CALR;GAPDH;TFRC;PRDX1;PSMA4;CD9;CDKN1A;SKAP2;DHFR;GLRX;AURKA;TRIB3,58,LYL1
22,prerank,Apical Surface,0.6815804862065655,1.0485500008594129,0.4909090909090909,0.7062276965580753,1.0,3/14,12.84%,GSTM3;HSPB1;MDGA1,58,LYL1
23,prerank,Xenobiotic Metabolism,0.490763603586912,1.029316147805106,0.3835616438356164,0.7213524679278104,1.0,10/53,8.60%,APOE;COMT;PROS1;GABARAPL1;SERTAD1;ETS2;PGD;IGFBP4;GCNT2;NINJ1,58,LYL1
24,prerank,Mitotic Spindle,-0.5155911063653845,-1.0288749194090232,0.4473684210526316,1.0,1.0,10/34,7.14%,TOP2A;BIRC5;KIF2C;CENPF;PLK1;TPX2;AKAP13;AURKA;DLGAP5;NUSAP1,58,LYL1
25,prerank,Hypoxia,-0.42676553600101774,-1.014934322114856,0.34375,1.0,1.0,16/78,8.22%,LDHA;MT1E;ENO1;BHLHE40;PRDX5;BTG1;MT2A;GAPDH;CDKN1A;KLF6;HOXB9;GLRX;WSB1;IER3;BNIP3L;TES,58,LYL1
26,prerank,Apoptosis,-0.44689852773906386,-1.0084416575569668,0.5,0.9473524778868291,1.0,15/68,7.44%,TOP2A;KRT18;HMGB2;FEZ1;SLC20A1;SQSTM1;SAT1;IFITM3;GADD45A;CDKN1A;DNAJA1;IGFBP6;CTNNB1;IER3;BNIP3L,58,LYL1
27,prerank,p53 Pathway,-0.43411714671817203,-1.0083378297859384,0.45714285714285713,0.8526172300981462,1.0,15/66,7.16%,VAMP8;CEBPA;ZMAT3;ZBTB16;BTG1;SAT1;MKNK2;RGS16;GADD45A;CDKN1A;PROCR;UPP1;ABAT;TRIB3;IER3,58,LYL1
28,prerank,Hedgehog Signaling,0.6420829479524593,0.9771335207840208,0.6041666666666666,0.8126480585024205,1.0,2/9,13.50%,ETS2;DPYSL2,58,LYL1
29,prerank,Interferon Gamma Response,0.45648083967599484,0.97526384401274,0.47540983606557374,0.7778864970645794,1.0,21/84,10.26%,PIM1;PSME1;LY6E;PSMB2;B2M;CFH;RNF213;TAPBP;CMPK2;SERPING1;PSMB9;TNFAIP2;IRF1;SOD2;LGALS3BP;APOL6;HLA-B;SOCS3;PSMB8;MVP;TAP1,58,LYL1
30,prerank,TNF-alpha Signaling via NF-kB,-0.41208619706944805,-0.9560325044530544,0.5833333333333334,0.9173193218994746,1.0,30/105,10.52%,BHLHE40;SQSTM1;EGR1;PHLDA2;PLEK;BTG1;CCNL1;NFE2L2;SAT1;TUBB2A;NFKBIA;EIF1;ICAM1;IER2;SGK1;GADD45A;CDKN1A;KLF6;TRIB1;CCL2;IER3;CEBPB;HES1;KLF2;ID2;TNFRSF9;ATF3;PHLDA1;DDX58;GEM,58,LYL1
31,prerank,Bile Acid Metabolism,0.5096377682447171,0.9547577007633574,0.48484848484848486,0.7902339017798901,1.0,8/26,13.24%,KLF1;FADS1;HSD17B4;HSD3B7;OPTN;IDH2;ABCA1;SLC22A18,58,LYL1
32,prerank,PI3K/AKT/mTOR  Signaling,0.5449477273960397,0.9419354306968886,0.5333333333333333,0.7814445828144458,1.0,5/21,4.48%,CDK1;PRKCB;HSP90B1;ITPR2;ARPC3,58,LYL1
33,prerank,UV Response Up,-0.42741783010467627,-0.9306975694751748,0.5,0.9073518720465285,1.0,10/45,6.54%,IGFBP2;SQSTM1;DDX21;BTG1;TFRC;NFKBIA;ICAM1;DNAJA1;ALAS1;CREG1,58,LYL1
34,prerank,Myogenesis,0.43477865295786694,0.9036145054540567,0.703125,0.8257466178847953,1.0,10/68,9.96%,CKB;CFD;MYL4;GSN;GADD45B;FST;KCNH2;TNNT1;PTP4A3;MAPRE3,58,LYL1
35,prerank,Epithelial Mesenchymal Transition,0.40062105030278194,0.8901010380757504,0.6438356164383562,0.8149869536855838,1.0,17/84,12.28%,CAPG;FUCA1;DAB2;DST;EMP3;GADD45B;PDLIM4;IGFBP4;TPM1;CD59;IL32;TPM4;MYL9;TIMP1;THBS1;AREG;TGFB1,58,LYL1
36,prerank,Myc Targets V2,-0.5964825893969431,-0.8872371577517985,0.7083333333333334,0.9698431339652713,1.0,5/8,10.26%,WDR43;PLK1;PA2G4;SRM;RRP12,58,LYL1
37,prerank,Reactive Oxygen Species Pathway,0.4920584539262046,0.8612153424403172,0.6181818181818182,0.8379647749510762,1.0,4/15,10.12%,PRDX2;FES;SOD2;JUNB,58,LYL1
38,prerank,Estrogen Response Late,-0.38866913941095577,-0.85614102946424,0.7297297297297297,0.9871475307680324,1.0,13/62,9.60%,TOP2A;GINS2;CDC20;MDK;CD9;SGK1;PRKAR2B;PTPN6;CLIC3;TSPAN13;BLVRB;ID2;SNX10,58,LYL1
39,prerank,DNA Repair,0.4865265822441318,0.8530531499506186,0.6964285714285714,0.8230468161975012,1.0,5/15,7.30%,POLR2E;POLR3GL;COX17;CMPK2;PCNA,58,LYL1
40,prerank,UV Response Dn,-0.4119647223708175,-0.8174230817070094,0.7575757575757576,1.0,1.0,6/33,6.44%,MT1E;TFPI;BHLHE40;ID1;PRKAR2B;PMP22,58,LYL1
41,prerank,TGF-beta Signaling,-0.43701890814325,-0.8137155624570539,0.7804878048780488,0.9738276990185387,1.0,6/17,9.06%,SLC20A1;ID3;ID1;CTNNB1;LEFTY2;ID2,58,LYL1
42,prerank,KRAS Signaling Dn,-0.3956008458486998,-0.7657840464494672,0.8222222222222222,0.988453396625826,1.0,4/38,6.32%,IGFBP2;ZBTB16;SGK1;YPEL1,58,LYL1
43,prerank,Pperoxisome,0.41719212826864616,0.757683910464083,0.8095238095238095,0.9676016525331593,1.0,7/16,11.06%,FADS1;HMGCL;HSD17B4;SOD2;HSD3B7;MVP;IDH2,58,LYL1
44,prerank,Spermatogenesis,-0.38899583428654166,-0.7447626140671134,0.9459459459459459,0.9548346055979644,1.0,5/26,7.08%,KIF2C;HBZ;GAD1;AURKA;ACRBP,58,LYL1
45,prerank,Unfolded Protein Response,0.4343491049469753,0.7437945216701471,0.7368421052631579,0.9547106513838411,1.0,6/16,5.40%,HSP90B1;DNAJC3;NPM1;ATF4;DDIT4;NABP1,58,LYL1
46,prerank,Oxidative Phosphorylation,-0.4177149088095252,-0.7368094266874899,0.8571428571428571,0.9100327153762269,1.0,3/11,5.70%,LDHA;ATP6V0B;ALAS1,58,LYL1
47,prerank,KRAS Signaling Up,0.3310883425634739,0.6864507933318145,0.9571428571428572,0.9815102233619002,1.0,10/78,9.26%,TOR1AIP2;FUCA1;FCER1G;CFH;CD37;PPP1R15A;CTSS;PRDM1;PSMB8;ADAM8,58,LYL1
48,prerank,Wnt-beta Catenin Signaling,0.43914650172995146,0.6616032485790785,0.8867924528301887,0.9667318982387475,1.0,1/8,5.64%,MYC,58,LYL1
0,prerank,Apical Junction,0.7874392716911509,1.5734279536913933,0.0,0.024096385542168672,0.03,17/57,9.16%,KCNH2;MDK;B4GALT1;MPZL1;CAP1;SKAP2;ICAM4;GNAI2;MYH9;ZYX;MSN;PTPRC;ACTB;CLDN7;ACTG1;ARHGEF6;CD99,59,MAML2
1,prerank,Mitotic Spindle,0.7862566449331375,1.5241836233743782,0.016129032258064516,0.05622489959839358,0.12,18/34,6.86%,BIRC5;CENPF;TOP2A;NUSAP1;DLGAP5;SMC4;TPX2;PIF1;PLK1;AURKA;CENPE;MYH9;KIF2C;FLNA;BCL2L11;PRC1;CNTRL;DST,59,MAML2
2,prerank,Bile Acid Metabolism,-0.8233044046958697,-1.5174470393520365,0.0,0.28765690376569036,0.17,5/26,3.54%,PRDX5;IDH2;PNPLA8;KLF1;FADS1,59,MAML2
3,prerank,heme Metabolism,-0.6713641906337292,-1.4851844845705646,0.023255813953488372,0.24189330543933052,0.28,20/55,7.02%,HBZ;BLVRB;MYL4;GYPB;SLC2A1;ALAS2;SLC25A37;GYPA;PRDX2;BNIP3L;HBD;KLF1;NFE2;SLC7A11;NCOA4;HAGH;EPB42;BCAM;CTSB;GYPC,59,MAML2
4,prerank,PI3K/AKT/mTOR  Signaling,-0.7828931365077215,-1.396528693419453,0.046511627906976744,0.40969316596931665,0.57,15/21,12.46%,SQSTM1;SLC2A1;ARPC3;IL2RG;DDIT3;MKNK2;RIT1;CDKN1A;ITPR2;TRIB3;HSP90B1;CDK1;PRKCB;DAPP1;SLA,59,MAML2
5,prerank,G2-M Checkpoint,0.6765754782055112,1.3160168796719434,0.109375,0.6693440428380187,0.87,22/42,6.04%,MT2A;BIRC5;CKS1B;CENPF;TOP2A;NUSAP1;CENPA;SMC4;CKS2;UBE2S;TPX2;CCNA2;PLK1;AURKA;CENPE;KIF2C;ODC1;SQLE;PRC1;AURKB;HMGN2;CDC20,59,MAML2
6,prerank,Epithelial Mesenchymal Transition,-0.5449734713692046,-1.2425071157086516,0.14705882352941177,0.9839173640167364,0.91,23/84,12.50%,TIMP1;PPIB;PLAUR;SAT1;TGFB1;DAB2;FUCA1;LRP1;PMP22;THBS1;TNFRSF12A;ECM1;LGALS1;AREG;FN1;CD59;GADD45A;LOXL2;CXCL8;MYL9;MATN2;CALD1;QSOX1,59,MAML2
7,prerank,E2F Targets,0.6463706106042842,1.2297669550203012,0.15873015873015872,1.0,1.0,22/44,6.08%,ANP32E;BIRC5;DEK;CKS1B;TOP2A;TFRC;DLGAP5;CDCA8;SMC4;CKS2;UBE2S;HMGB2;PLK1;AURKA;PRDX4;CENPE;KIF2C;ATAD2;RANBP1;AURKB;CDC20;LYAR,59,MAML2
8,prerank,Spermatogenesis,-0.641145910898763,-1.2063635538235393,0.16216216216216217,0.9597280334728033,0.99,3/26,2.66%,HBZ;GAD1;CCNB2,59,MAML2
9,prerank,Allograft Rejection,-0.50971299286523,-1.1639452891519466,0.17647058823529413,0.9850069735006974,0.99,18/86,11.56%,NPM1;TIMP1;B2M;RPS3A;IL2RG;TGFB1;ICAM1;CD3D;CD7;CTSS;IRF7;BCL3;LIF;CFP;PRKCB;TAP1;CD96;NME1,59,MAML2
10,prerank,UV Response Up,0.5828461658979763,1.1507023707089448,0.24615384615384617,1.0,1.0,9/45,4.68%,BTG1;EIF2S3;TFRC;KCNH2;ALAS1;DNAJB1;CREG1;IL6ST;BCL2L11,59,MAML2
11,prerank,Estrogen Response Early,-0.5120389675890535,-1.1470485594547029,0.16666666666666666,0.9208756724447101,0.99,12/58,7.92%,BLVRB;SLC2A1;CISH;MYC;KRT18;KRT8;TUBB2B;PMAIP1;SCNN1A;KLF10;AREG;RHOBTB3,59,MAML2
12,prerank,Hedgehog Signaling,0.7060208989772018,1.1366185672500173,0.423728813559322,1.0,1.0,2/9,5.76%,MYH9;DPYSL2,59,MAML2
13,prerank,IL-2/STAT5 Signaling,-0.5007718117244491,-1.1218872194486396,0.2727272727272727,0.9021966527196652,0.99,14/72,7.20%,CTSZ;CISH;SOCS2;MYC;S100A1;CDKN1C;SWAP70;SCN9A;MAPKAPK2;BATF3;AHR;PIM1;ECM1;CD48,59,MAML2
14,prerank,Estrogen Response Late,-0.5007725208345727,-1.1057175186136359,0.3225806451612903,0.8658763365876337,0.99,7/62,4.04%,BLVRB;CKB;CISH;IDH2;GINS2;SNX10;CD9,59,MAML2
15,prerank,Pancreas Beta Cells,0.7153433532086072,1.0892312420085408,0.4603174603174603,1.0,1.0,1/8,6.84%,LMO2,59,MAML2
16,prerank,Glycolysis,0.5383945110865493,1.0599207863530764,0.35714285714285715,1.0,1.0,9/40,7.02%,CENPA;GLRX;B4GALT1;GMPPA;AURKA;HSPA5;PKM;DSC2;MDH2,59,MAML2
17,prerank,Apoptosis,-0.48330297003955236,-1.0449553340195925,0.35135135135135137,0.9937238493723849,0.99,19/68,9.44%,SQSTM1;TIMP1;DNAJC3;BNIP3L;SAT1;GSN;IER3;LMNA;DDIT3;KRT18;TNFRSF12A;ANXA1;PMAIP1;CDKN1A;ATF3;TIMP2;RNASEL;GADD45A;BTG2,59,MAML2
18,prerank,KRAS Signaling Dn,-0.502042623158534,-1.021853435702347,0.43333333333333335,0.9604412324077596,0.99,8/38,10.96%,SKIL;COL2A1;RSAD2;ZBTB16;TNNI3;YPEL1;BTG2;CKM,59,MAML2
19,prerank,mTORC1 Signaling,0.49780133132642157,1.0156657463657306,0.3898305084745763,1.0,1.0,20/49,8.80%,TFRC;GLRX;PLK1;PSMA4;AURKA;SKAP2;PPP1R15A;CALR;BHLHE40;HSPA5;SDF2L1;CACYBP;SQLE;DHFR;TES;CTSC;ITGB2;CORO1A;PRDX1;NUPR1,59,MAML2
20,prerank,Interferon Gamma Response,0.45065442198842176,1.0153533400247345,0.47619047619047616,1.0,1.0,19/84,10.68%,MT2A;BTG1;TNFAIP2;VAMP8;SERPING1;UBE2L6;PTPN6;PSMB9;PSME1;CMPK2;TAPBP;ISG15;VAMP5;ITGB7;IFITM3;IRF1;CD74;CCL2;IFIT3,59,MAML2
21,prerank,p53 Pathway,-0.43935188937706043,-1.0105528555650667,0.4418604651162791,0.9185407949790796,1.0,26/66,11.36%,LDHB;PCNA;SAT1;TGFB1;SLC3A2;IER3;FUCA1;SLC7A11;DDIT3;MKNK2;DDIT4;VWA5A;ZMAT3;ZBTB16;CDKN1A;UPP1;ATF3;TRIB3;GADD45A;BTG2;LIF;NINJ1;TSC22D1;TAP1;NDRG1;ABAT,59,MAML2
22,prerank,Pperoxisome,-0.5980732319125576,-1.009145082972286,0.4594594594594595,0.8509011908593498,1.0,3/16,3.54%,PRDX5;IDH2;FADS1,59,MAML2
23,prerank,Xenobiotic Metabolism,-0.4709518200674467,-1.0068918185363998,0.425,0.7938583383144051,1.0,4/53,1.16%,BLVRB;APOE;COMT;GAD1,59,MAML2
24,prerank,Angiogenesis,-0.571869511435882,-0.9988366372634507,0.48936170212765956,0.7609832635983265,1.0,1/14,0.32%,TIMP1,59,MAML2
